dataordernr;SG;ADR;typedataset;CAT_dataset;label;drug;T01_affects;T01_augments;T01_bindswith;T01_bringsabout;T01_causes;T01_coexistswith;T01_complicates;T01_consumptioncontrolledby;T01_contains;T01_controlstransportof;T01_convertsto;T01_disrupts;T01_doesnotaffect;T01_doesnotaugment;T01_doesnotcause;T01_doesnotcoexistwith;T01_doesnotcomplicate;T01_doesnotconvertto;T01_doesnotdisrupt;T01_doesnotinhibit;T01_doesnotinteractwith;T01_doesnotpredispose;T01_doesnotprevent;T01_doesnotproduce;T01_doesnotstimulate;T01_doesnottreat;T01_doesnotuse;T01_exhibits;T01_indicates;T01_inhibits;T01_interactswith;T01_isa;T01_isadministeredto;T01_isassociatedwith;T01_isclassifiedas;T01_iscomparedwith;T01_isderivativeof;T01_isfunctionallyrelatedto;T01_ishigherthan;T01_isingredientof;T01_islocationof;T01_islowerthan;T01_ismanifestationof;T01_ismodifiedby;T01_isnota;T01_isnotadministeredto;T01_isnotassociatedwith;T01_isnothigherthan;T01_isnotlocationof;T01_isnotlowerthan;T01_isnotpartof;T01_isnotprocessof;T01_isnotthesameas;T01_isparentof;T01_ispartof;T01_isprocessof;T01_isthesameas;T01_istributaryof;T01_manages;T01_precedes;T01_predisposes;T01_prevents;T01_produces;T01_stimulates;T01_targets;T01_traverses;T01_treats;T01_uses;T12_affects;T12_augments;T12_bringsabout;T12_causes;T12_coexistswith;T12_complicates;T12_diagnoses;T12_disrupts;T12_doesnotaffect;T12_doesnotaugment;T12_doesnotcause;T12_doesnotcoexistwith;T12_doesnotcomplicate;T12_doesnotdisrupt;T12_doesnotoccurin;T12_doesnotprecede;T12_doesnotpredispose;T12_doesnotprevent;T12_doesnotproduce;T12_doesnottreat;T12_geneproductisbiomarkertype;T12_geneproductmalfunction;T12_geneproductvariantcauses;T12_geneproductvariantresultsinabnormal;T12_indicates;T12_inhibits;T12_isa;T12_isadministeredto;T12_isassociatedwith;T12_isconceptuallyrelatedto;T12_isfunctionallyrelatedto;T12_islocatedat;T12_islocationof;T12_ismanifestationof;T12_isnota;T12_isnotassociatedwith;T12_isnotlocationof;T12_isnotmanifestationof;T12_isnotprocessof;T12_isparentof;T12_isprocessof;T12_measures;T12_occursin;T12_ortholog;T12_precedes;T12_predisposes;T12_prevents;T12_produces;T12_treats
3262;3;6;EV37;3;POS;vincristine;82;15;0;20;51;122;0;1;0;2;6;21;16;0;8;15;0;0;2;0;18;0;0;1;9;22;0;0;62;94;113;5;57;50;1;74;0;0;31;2;17;13;0;0;2;0;0;2;3;0;0;0;3;3;3;0;2;0;0;0;12;13;6;78;0;0;202;19;56;5;0;126;292;43;0;0;11;2;8;33;1;0;0;1;6;0;0;1;0;0;0;0;0;0;36;0;23;0;0;0;0;325;8;3;0;0;0;8;0;0;0;0;57;64;0;0;2
3434;3;7;EV37;3;POS;vincristine;55;12;0;9;49;98;0;1;0;0;2;14;18;2;10;15;0;0;1;4;27;1;0;0;8;22;0;0;27;56;88;2;44;35;0;50;0;0;19;2;13;8;0;0;2;0;0;5;0;0;0;0;0;0;3;0;0;1;0;0;9;8;4;66;0;0;114;21;52;8;0;152;284;44;0;0;8;0;9;22;1;0;0;2;2;0;0;0;0;0;0;0;0;0;36;0;12;0;0;0;0;153;8;1;0;0;0;11;0;0;0;0;45;35;0;0;2
3606;3;8;EV37;3;POS;vincristine;27;4;1;7;19;23;0;0;0;0;0;5;3;0;2;2;0;0;0;2;6;0;0;0;4;2;0;0;24;30;27;1;9;5;0;14;0;0;5;1;3;1;0;0;1;0;0;2;0;0;0;0;0;0;2;0;0;1;0;0;6;4;1;32;0;0;28;4;24;0;0;54;109;26;0;0;0;0;4;6;0;0;0;0;1;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;42;0;0;0;1;0;1;0;0;0;0;24;15;1;0;1
2575;3;1;EV37;3;POS;vitamin a;59;18;1;0;25;59;0;0;0;0;2;14;13;1;2;10;1;1;5;5;21;2;2;0;5;2;0;0;24;68;102;5;18;53;0;21;0;0;4;1;7;1;0;0;2;0;6;1;1;0;0;0;1;1;2;0;0;0;0;0;15;23;9;52;0;0;60;3;33;6;0;118;144;23;0;0;6;0;4;9;0;0;0;1;1;0;0;0;0;0;0;0;0;0;6;0;8;0;0;0;0;133;2;0;0;0;0;4;0;0;0;0;20;20;0;0;1
2747;3;2;EV37;3;POS;vitamin a;60;26;0;0;20;66;0;0;0;0;4;17;15;2;2;11;1;1;2;2;23;3;3;0;3;4;0;0;9;42;91;7;17;49;0;21;0;0;7;1;10;3;1;0;2;0;10;1;3;0;0;0;1;0;4;0;1;0;0;0;16;29;9;58;0;0;62;2;95;20;0;113;265;49;0;0;8;5;13;39;2;0;0;15;18;0;0;1;0;0;0;0;0;0;26;0;22;0;0;0;0;12;10;2;0;2;0;3;0;0;0;0;114;113;0;0;1
2919;3;3;EV37;3;POS;vitamin a;60;20;0;0;22;74;2;0;0;0;6;18;12;3;2;12;1;2;3;5;18;3;3;0;4;3;0;0;27;63;105;6;24;72;0;26;0;0;8;1;9;3;0;0;1;0;11;1;3;0;0;0;0;1;2;0;1;0;0;0;16;29;9;64;0;0;68;5;50;10;0;168;290;87;0;0;7;0;6;14;0;0;0;0;5;0;0;0;0;0;0;0;0;0;6;0;10;0;0;0;0;109;5;1;0;1;0;6;1;0;1;0;51;68;1;0;1
3091;3;4;EV37;3;POS;vitamin a;37;14;0;0;12;49;0;0;0;0;3;11;9;1;3;4;1;1;2;3;19;4;3;0;4;4;0;0;5;29;67;3;9;25;0;11;0;0;3;1;14;1;0;0;1;0;5;1;3;0;0;0;1;0;3;0;0;0;0;0;11;16;5;32;0;0;28;2;38;0;0;47;113;5;0;0;4;0;7;12;0;0;0;1;0;0;0;0;0;0;0;0;0;0;14;0;1;0;0;0;0;61;2;0;0;0;0;1;2;0;0;0;33;22;2;0;1
3263;3;6;EV37;3;POS;vitamin a;83;42;0;0;38;83;2;0;0;0;9;37;20;7;6;14;0;0;11;5;29;8;6;0;9;6;0;0;29;62;135;10;51;117;0;25;0;0;8;2;19;5;0;0;3;0;22;1;8;0;0;0;1;1;6;0;3;0;0;0;38;57;9;75;0;0;127;6;51;7;0;131;314;40;0;0;11;3;8;27;1;0;0;2;10;0;0;1;0;0;0;0;0;0;29;0;24;0;0;0;0;196;6;3;0;0;0;0;0;0;0;0;45;52;0;0;3
3435;3;7;EV37;3;POS;vitamin a;95;35;0;0;46;64;3;0;0;0;3;27;17;4;5;12;1;0;5;4;19;7;4;1;3;4;0;0;20;45;106;5;33;91;0;18;0;0;5;2;15;0;0;0;2;0;11;0;5;0;0;0;0;2;4;0;0;0;0;0;23;48;15;52;0;0;98;2;50;4;0;151;270;40;0;0;4;0;8;14;1;0;0;2;2;0;0;0;0;0;0;0;0;0;27;0;9;0;0;0;0;114;6;1;0;0;0;5;0;0;0;0;39;35;0;0;2
3607;3;8;EV37;3;POS;vitamin a;37;11;0;0;14;29;0;1;0;0;2;7;10;2;2;2;0;0;2;4;14;1;2;0;1;4;0;0;19;19;40;1;13;47;0;11;0;0;1;1;3;0;0;0;0;0;5;0;2;0;0;0;0;0;2;0;0;1;0;0;9;19;2;32;0;0;48;2;25;0;0;69;147;34;0;0;1;0;6;6;0;0;0;0;2;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;46;0;0;0;1;0;2;0;0;0;0;25;21;1;0;1
3615;4;1;EV37;3;POS;acarbose;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3787;4;2;EV37;3;POS;acarbose;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3959;4;3;EV37;3;POS;acarbose;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4131;4;4;EV37;3;POS;acarbose;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
4303;4;6;EV37;3;POS;acarbose;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4475;4;7;EV37;3;POS;acarbose;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4647;4;8;EV37;3;POS;acarbose;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3618;4;1;EV37;3;POS;alendronate;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3790;4;2;EV37;3;POS;alendronate;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3962;4;3;EV37;3;POS;alendronate;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4134;4;4;EV37;3;POS;alendronate;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4306;4;6;EV37;3;POS;alendronate;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4478;4;7;EV37;3;POS;alendronate;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4650;4;8;EV37;3;POS;alendronate;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3619;4;1;EV37;3;POS;alfuzosin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3791;4;2;EV37;3;POS;alfuzosin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3963;4;3;EV37;3;POS;alfuzosin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4135;4;4;EV37;3;POS;alfuzosin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
4307;4;6;EV37;3;POS;alfuzosin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4479;4;7;EV37;3;POS;alfuzosin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4651;4;8;EV37;3;POS;alfuzosin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3623;4;1;EV37;3;POS;amphetamine;14;2;0;0;6;27;0;1;0;0;3;4;1;0;2;3;0;0;0;3;15;0;0;0;4;0;0;0;6;65;53;4;1;5;0;23;0;0;11;0;0;3;0;0;2;0;0;0;0;0;0;0;0;4;0;0;2;1;0;0;1;1;0;70;0;0;2;2;1;0;13;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;137;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3795;4;2;EV37;3;POS;amphetamine;2;3;0;0;6;7;0;0;0;0;0;2;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;4;5;18;0;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;4;1;2;2;0;0;0;1;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;8;0;0;0
3967;4;3;EV37;3;POS;amphetamine;2;3;0;0;7;10;0;0;0;0;1;2;1;0;0;3;0;0;0;2;4;0;0;0;0;0;0;0;4;18;22;2;1;3;0;12;0;0;2;0;0;1;0;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;1;0;18;0;0;2;1;2;0;6;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
4139;4;4;EV37;3;POS;amphetamine;3;4;0;0;2;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1;5;9;1;0;1;0;4;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;5;0;0;1;1;3;1;0;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0
4311;4;6;EV37;3;POS;amphetamine;5;4;0;0;6;8;0;1;0;0;1;1;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;3;14;24;1;3;3;0;6;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;2;2;3;15;0;0;7;2;7;2;1;9;0;0;0;4;0;0;0;0;0;0;0;0;1;0;0;0;4;0;3;0;0;0;0;0;49;0;0;0;1;1;0;2;0;0;0;0;0;0;0;0;0;3;0;0;2
4483;4;7;EV37;3;POS;amphetamine;6;4;0;0;12;4;0;0;0;0;1;3;2;0;0;1;0;0;0;0;3;0;0;0;1;0;0;0;6;24;18;0;3;4;0;8;0;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;7;0;0;10;1;3;2;1;16;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;0;0;0;54;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;2;1;0;1
4655;4;8;EV37;3;POS;amphetamine;5;5;0;0;8;30;0;0;0;0;4;2;1;0;2;3;0;0;0;3;13;0;0;0;3;1;0;0;12;35;35;3;4;9;0;19;0;0;7;0;0;4;0;0;2;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;4;1;1;39;0;0;11;2;1;2;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;7;0;2;0;0;0;0;0;98;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
3624;4;1;EV37;3;POS;amphotericin b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3796;4;2;EV37;3;POS;amphotericin b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3968;4;3;EV37;3;POS;amphotericin b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4140;4;4;EV37;3;POS;amphotericin b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4312;4;6;EV37;3;POS;amphotericin b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4484;4;7;EV37;3;POS;amphotericin b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4656;4;8;EV37;3;POS;amphotericin b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3627;4;1;EV37;3;POS;atenolol;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3799;4;2;EV37;3;POS;atenolol;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3971;4;3;EV37;3;POS;atenolol;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4143;4;4;EV37;3;POS;atenolol;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4315;4;6;EV37;3;POS;atenolol;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
